id,brandName,productDisplayName,description,style_note,price,discountedPrice,articleType,gender,masterCategory,subCategory,season,usage,myntraRating,baseColour,fabric,fit,neck,occasion
fe271c52-99e3-4746-b979-5a32b5451c80,Inkfruit,Inkfruit Men Havy Metal Brown Tshirts,"<p><strong>Composition</strong><br />Brown round neck t-shirt made of 100% cotton, has short sleeves and graphic print on the front<br /><br /><strong>Fitting</strong><br />Comfort<br /><br /><strong>Wash care</strong><br />Hand wash separately in cool water at 30 degrees <br />Do not scrub <br />Do not bleach <br />Turn inside out and dry flat in shade <br />Warm iron on reverse<br />Do not iron on print<br /><br />Let down your hair, pull up your attitude and rock to the beats of heavy metal music with this inkfruit t-shirt. The funky graphic print keeps your style high, while the cotton fabric keeps you fresh and comfortable all day. Team this with jeans and <a href='/sports-shoes?src=desc' class='seolink'>sports shoes</a> or <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and sandals for unparalleled cool.<br /><br /><em>Model statistics</em><br />The model wears size M in t-shirts<br />Height-5'11"", Shoulders-18""</p>",NaN,499.0,499.0,Tshirts,Men,Apparel,Topwear,Fall,Casual,1.0,Brown,Cotton,Regular Fit,Round Neck,NaN
eea31ab1-f4a9-49ca-8f06-0ba3c758ba81,Inkfruit,Inkfruit Men Tea Kwon Do Grey Tshirts,"<p><strong>Composition</strong><br />Grey round neck t-shirt made of 100% cotton, has short sleeves and graphic print on the front<br /><br /><strong>Fitting</strong><br />Comfort<br /><br /><strong>Wash care</strong><br />Hand wash separately in cool water at 30 degrees <br />Do not scrub <br />Do not bleach <br />Turn inside out and dry flat in shade <br />Warm iron on reverse<br />Do not iron on print<br /><br />Power up and flaunt your warrior attitude with this Taekwondo t-shirt from inkfruit. The sporty graphic print keeps your style high, while the cotton fabric keeps you fresh and comfortable all day. Team this with jeans and <a href='/sports-shoes?src=desc' class='seolink'>sports shoes</a> or <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and sandals for unparalleled cool.<br /><br /><em>Model statistics</em><br />The model wears size M in t-shirts<br />Height-5'11"", Shoulders-18""</p>",NaN,499.0,499.0,Tshirts,Men,Apparel,Topwear,Fall,Casual,1.0,Grey,Cotton,Regular Fit,Round Neck,NaN
a3ae9986-e560-4d28-9720-52b7ae7247ed,Inkfruit,Inkfruit Men Near Future Black Tshirts,"<p><strong>Composition</strong><br />Black round neck t-shirt made of 100% cotton, has short sleeves and graphic print on the front<br /><br /><strong>Fitting</strong><br />Comfort<br /><br /><strong>Wash care</strong><br />Hand wash separately in cool water at 30 degrees <br />Do not scrub <br />Do not bleach <br />Turn inside out and dry flat in shade <br />Warm iron on reverse<br />Do not iron on print<br /><br />Save the earth or you never know there may simply be a Blast from the Past. Dianosaurs may return to become your pets and help pull your carts, while all cars and aeroplanes become antiques stashed away in a museum. Flaunt this message in style in this inkfruit t-shirt, while the cotton fabric keeps you fresh and comfortable all day. Team this with jeans and <a href='/sports-shoes?src=desc' class='seolink'>sports shoes</a> or <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and sandals for unparalleled cool.<br /><br /><em>Model statistics</em><br />The model wears size M in t-shirts<br />Height-5'11"", Shoulders-18""</p>",NaN,499.0,499.0,Tshirts,Men,Apparel,Topwear,Fall,Casual,1.0,Black,Cotton,Regular Fit,Round Neck,NaN
261d873b-f750-4bdd-b86f-c3378e898126,Inkfruit,Inkfruit Men Respest Me Black Tshirts,"<p><strong>Composition</strong><br />Black round neck t-shirt made of 100% cotton, has short sleeves and graphic print on the front<br /><br /><strong>Fitting</strong><br />Comfort<br /><br /><strong>Wash care</strong><br />Hand wash separately in cool water at 30 degrees <br />Do not scrub <br />Do not bleach <br />Turn inside out and dry flat in shade <br />Warm iron on reverse<br />Do not iron on print<br /><br />Command that respect taht you deserve wherever you go with this Inkruit t-shirt. The stylish graphic print on the front oozes power and style, while the cotton fabric keeps you fresh and comfortable all day. Team this with jeans and <a href='/sports-shoes?src=desc' class='seolink'>sports shoes</a> or <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and sandals for unparalleled cool.<br /><br /><em>Model statistics</em><br />The model wears size M in t-shirts<br />Height-5'11"", Shoulders-18""</p>",NaN,499.0,499.0,Tshirts,Men,Apparel,Topwear,Fall,Casual,1.0,Black,Cotton,Regular Fit,Round Neck,NaN
605eca00-3b7a-4aaf-a053-3b68e3bb1b03,Inkfruit,Inkfruit Men Too Drunk Brown Tshirts,"<p><strong>Composition</strong><br />Chocolate brown round neck t-shirt made of 100% cotton, has short sleeves and graphic print on the front<br /><br /><strong>Fitting</strong><br />Comfort<br /><br /><strong>Wash care</strong><br />Hand wash separately in cool water at 30 degrees <br />Do not scrub <br />Do not bleach <br />Turn inside out and dry flat in shade <br />Warm iron on reverse<br />Do not iron on print<br /><br />Perfect for those weekends at the bar with friends, this Inkruit t-shirt oozes style and exudes a fun vibe. The out-of-focus print on the front is sure to set the weekend mood soaring, while the cotton fabric keeps you fresh and comfortable all day. Team this with jeans and <a href='/sports-shoes?src=desc' class='seolink'>sports shoes</a> or <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and sandals for unparalleled cool.<br /><br /><em>Model statistics</em><br />The model wears size M in t-shirts<br />Height-5'11"", Shoulders-18""</p>",NaN,499.0,499.0,Tshirts,Men,Apparel,Topwear,Fall,Casual,1.0,Brown,Cotton,Regular Fit,Round Neck,NaN
984419bb-0a81-4be1-a2a1-8a73e5341d82,Puma,Puma Men Track White Silver Watches,"<p style=""text-align: justify;"">This watch from puma comes in a heavy duty design. The assymentric dial and chunky casing gives this watch a tough appearance perfect for navigating the urban jungle.<br /><br /><strong>Case diameter</strong>: 40 mm<br /><strong>Case thickness</strong>: 10 mm<br /><strong>Dial shape</strong>: Octagon<br /><strong>Warranty</strong>: 2 Years<br /><br />Metal case with a fixed bezel for added durability, style and comfort <br />Textured PU straps with a buckle clasp for comfort and style<br />Black dial with cat logo below 12 o'clock<br />Time marked in bold numerals<br />Analog dial showing time in hours, minutes and seconds<br />Date aperture at 3 o'clock<br />Quartz movement of time display <br />Solid case back made of stainless steel for enhanced durability<br />Water resistant upto 50 metres</p>",NaN,4995.0,4995.0,Watches,Men,Accessories,Watches,Winter,Casual,0.0,Silver,NaN,NaN,NaN,NaN
4f6b87be-04c4-4aab-a6c0-a2f1fc9e3949,Puma,Puma Men Blockbuster Red Black Watches,"<p style=""text-align: justify;"">This watch from puma comes in a clean sleek design. This active watch is perfect for urban wear and can serve you well in the gym or a night of clubbing.<br /><br /><strong>Case diameter</strong>: 40 mm<br /><strong>Case thickness</strong>: 10 mm<br /><strong>Dial shape</strong>: Square<br /><strong>Warranty</strong>: 2 Years<br /><br />Metal case with a fixed bezel for added durability, style and comfort <br />PU straps with a buckle clasp for comfort and style<br />Black dial with cat logo on the embedded circle in the centre<br />Digital dial showing stopwatch, timer, date, dual time, lighting, alarm <br />Quartz movement of time display <br />Acrylic dial window gives better durability<br />Touchscreen feature to reset time and features<br />Solid case back made of stainless steel for enhanced durability<br />Water resistant</p>",<p>NA</p>,4450.0,4450.0,Watches,Men,Accessories,Watches,Winter,Sports,0.0,Black,NaN,NaN,NaN,NaN
7c793bf3-e28c-44da-b6e2-306606cfac06,Puma,Puma Men Rod Yellow Black Watches,"<p style=""text-align: justify;"">This watch from puma comes in a bold design of sub-dials and the puma logo on its black rectangular dial, which will make you stand out it the crowd and always get you noticed. This active watch is perfe</p>",NaN,8995.0,8995.0,Watches,Men,Accessories,Watches,Winter,Casual,0.0,Black,NaN,NaN,NaN,NaN
2ff4b064-bd75-44a4-bbfd-1b7371a57315,Puma,Puma Men Slick 3HD Yellow Black Watches,"<p style=""text-align: justify;"">Stylish and comfortable, this motorsport inspired wrist watch from puma is designed with a plastic case and a PU strap thereby&nbsp;    giving a sleek look. The perfect accessory for all urban trend setters, this watch is great for everyday casual wear.<br /><br /><strong>Case diameter</strong>: 40 mm<br /><strong>Case thickness</strong>: 12 mm<br /><strong>Dial shape</strong>: Round<br /><strong>Warranty</strong>: 2 Years<br /><br />Plastic case with a fixed bezel for added durability, style and comfort <br />PU straps with a tang clasp for comfort and style<br />Black dial with cat logo below 3 o&amp;  rsquo  clock marking<br />12, 6 and 9 o'clock written boldly<br />Smaller markings showing the hours, minutes, seconds and nano seconds<br />Quartz movement of time display <br />Screw to reset time <br />Solid case back made of stainless steel for enhanced durability<br />Water resistant up to 50 meters</p>",NaN,3995.0,3995.0,Watches,Men,Accessories,Watches,Winter,Casual,0.0,Black,NaN,NaN,NaN,NaN
66b63e38-17cf-4fd4-8a17-f243b73a909a,Puma,Puma Men Top Fluctuation Red Black Watches,"<p style=""text-align: justify;"">This watch from puma comes in a clean sleek design. This active watch is perfect for urban wear and can serve you well in the gym or a night of clubbing.<br /><strong><br />Case diamete</strong>r: 40 mm&lt;</p>",NaN,5450.0,5450.0,Watches,Men,Accessories,Watches,Winter,Sports,0.0,Black,NaN,NaN,NaN,NaN
276cd99a-ca9c-4dcd-9734-d76f9bb63af2,Puma,Puma Men Race Black Watch,"<p>This watch from puma comes in a heavy duty design. The assymentric dial and chunky casing gives this watch a tough appearance perfect for navigating the urban jungle.<br /><strong><br />Dial shape</strong>: Round<br /><strong>Case diameter</strong>: 32 cm<br /><strong>Warranty</strong>: 2 Years<br /><br />Stainless steel case with a fixed bezel for added durability, style and comfort<br />Leather straps with a tang clasp for comfort and style<br />Black dial with cat logo on the 12 hour mark<br />Date aperture at the 3 hour mark<br />Analog time display<br />Solid case back made of stainless steel for enhanced durability<br />Water resistant upto 100 metres</p>",NaN,4950.0,4950.0,Watches,Men,Accessories,Watches,Winter,Casual,0.0,Black,NaN,NaN,NaN,NaN
597beb49-afdc-4ecf-b56d-a68fd6a7d980,Puma,Puma Men Fluctuation Red Dial Watch,"<p>This watch from puma comes in a heavy duty design. The assymentric dial and chunky casing gives this watch a tough appearance perfect for navigating the urban jungle.<br /><br /><strong>Dial shape</strong>: Rectangle<br /><strong>Case diameter</strong>: 32 cm<br /><strong>Warranty</strong>: 2 Years<br /><br />Plastic case with a fixed bezel for added durability, style and comfort<br />Textured rubber straps with a tang clasp for comfort and style<br />Black dial with cat logo on the dial<br />Digital time display<br />Solid case back made of stainless steel for enhanced durability<br />Water resistant upto 100 metres</p>",NaN,3950.0,3950.0,Watches,Men,Accessories,Watches,Winter,Casual,0.0,Red,NaN,NaN,NaN,NaN
21d26a9b-6528-472c-a33b-b09d94b15fa0,Puma,Puma Men Track Black Watch,"<p>This watch from puma comes in a heavy duty design. The assymentric dial and chunky casing gives this watch a tough appearance perfect for navigating the urban jungle.<br /><strong><br />Dial shape</strong>: Octagon<br /><strong>Case diameter</strong>: 32 cm<br /><strong>Warranty</strong>: 2 Years<br /><br />Metal case with a fixed bezel for added durability, style and comfort<br />Textured rubber straps with a tang clasp for comfort and style<br />Black dial with cat logo below 12 hour mark<br />Time marked in bold numerals<br />Analog dial showing time in hours, minutes and seconds<br />Date aperture at 3 hour mark<br />Quartz movement of time display<br />Solid case back made of stainless steel for enhanced durability<br />Water resistant upto 50 metres</p>",NaN,5995.0,5995.0,Watches,Men,Accessories,Watches,Winter,Casual,0.0,Black,NaN,NaN,NaN,NaN
878956b2-2d34-440e-a4bc-082103859e16,Puma,Puma Men Visor 3HD Black Watch,<p>This watch from puma comes in a heavy duty design. The stylish dial and chunky casing gives this watch a tough appearance - perfect for navigating the urban jungle.<br /><br /><strong>Case diameter</strong>: 32 mm<br /><strong>Dial shape</strong>: Square<br /><strong>Warranty</strong>: 2 Years<br /><br />Stainless steel case with a black bezel<br />Rubber straps with a tang clasp<br />Black dial with branding at the 7 hour mark<br />Date aperture at the 6 hour mark<br />Screw to reset time<br />Solid case back made of stainless steel for durability<br />Water resistant upto 50 meters</p>,NaN,5495.0,5495.0,Watches,Men,Accessories,Watches,Winter,Casual,0.0,Black,NaN,NaN,NaN,NaN
ce8b115c-007a-4b2b-9a43-54a5d753c8ac,Puma,Puma Men Race Luminous Black Chronograph Watch,<p>This watch from puma comes in a heavy duty design. The stylish dial and chunky casing gives this watch a tough appearance - perfect for navigating the urban jungle.<br /><br /><strong>Case diameter</strong>: 40 mm<br /><strong>Dial shape</strong>: Round<br /><strong>Warranty</strong>: 2 Years<br /><br />Stainless steel case with a rose gold bezel<br />Rubber straps with a tang clasp<br />Black dial with branding at the 12 hour mark<br />Three time displays<br />Date aperture at the 4 hour mark<br />Screw to reset time<br />Solid case back made of stainless steel for durability<br />Water resistant upto 50 meters</p>,NaN,7795.0,7795.0,Watches,Men,Accessories,Watches,Winter,Casual,0.0,Black,NaN,NaN,NaN,NaN
b3fc4988-560e-41f0-ba5c-b1a914cdd132,Puma,Puma Men Turbo Black Chronograph Watch,<p>This watch from puma comes in a heavy duty design. The stylish dial and chunky casing gives this watch a tough appearance - perfect for navigating the urban jungle.<br /><br /><strong>Case diameter</strong>: 35 mm<br /><strong>Dial shape</strong>: Round<br /><strong>Warranty</strong>: 2 Years<br /><br />Plastic case and a gold bezel<br />Rubber straps with a tang clasp<br />Black dial with branding at the 12 hour mark<br />Three time displays<br />Date aperture at the 4 hour mark<br />Branding on the bezel<br />Press to reset time<br />Solid case back made of stainless steel for durability<br />Water resistant upto 50 meters</p>,NaN,9495.0,9495.0,Watches,Men,Accessories,Watches,Winter,Casual,0.0,Black,NaN,NaN,NaN,NaN
e0a214f7-9347-474f-9e68-d708dcba82e8,Inkfruit,Inkfruit Women Behind Cream Tshirts,"<p><strong>Composition</strong><br />Yellow round neck t-shirt made of 100% cotton, has short sleeves and graphic print on the front<br /><br /><strong>Fitting</strong><br />Comfort<br /><br /><strong>Wash care</strong><br />Hand wash separately in cool water at 30 degrees <br />Do not scrub <br />Do not bleach <br />Turn inside out and dry flat in shade <br />Warm iron on reverse<br />Do not iron on print<br /><br />Flaunt your pretty, long legs in style with this inkfruit t-shirt. The graphic print oozes sensuality, while the cotton fabric keeps you fresh and comfortable all day. Team this with a short denim skirt and high-heeled sandals and get behind the wheel in style.<br /><br /><em>Model statistics</em><br />The model wears size M in t-shirts <br />Height: 5'7"", Chest: 33""</p>",NaN,499.0,499.0,Tshirts,Women,Apparel,Topwear,Fall,Casual,1.0,Cream,Cotton,Regular Fit,Round Neck,NaN
6803438e-82f0-4d70-8d90-703dcdda88c6,Inkfruit,Inkfruit Men Let Me Skate White Tshirts,"<p><strong>Composition</strong><br />White round neck t-shirt made of 100% cotton, has short sleeves and graphic print on the front<br /><br /><strong>Fitting</strong><br />Comfort<br /><br />Wash care<br />Hand wash separately in cool water at 30 degrees <br />Do not scrub <br />Do not bleach <br />Turn inside out and dry flat in shade <br />Warm iron on reverse<br />Do not iron on print<br /><br />Sky is the limit for those who love to skate. Care no more about the world, and simply fuel your passion for those feet on wheels with this inkfruit t-shirt. The sporty graphic print keeps your style high, while the cotton fabric keeps you fresh and comfortable all day. Team this with jeans and <a href='/sports-shoes?src=desc' class='seolink'>sports shoes</a> or <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and sandals for unparalleled cool.<br /><br /><em>Model statistics</em><br />The model wears size M in t-shirts<br />Height-5'11"", Shoulders-18""</p>",NaN,499.0,499.0,Tshirts,Men,Apparel,Topwear,Fall,Casual,1.0,White,Cotton,Regular Fit,Round Neck,NaN
55b0dcd0-d4ad-480d-a278-459e8c50a97e,Wrangler,Wrangler Women Smocked Yoke Purple Tops,"<p><strong>Composition</strong><br /> Purple pinstriped shirt made of 100% cotton?, with a tipped collar and chest button placket, three-fourth cuff sleeves and has a curved hemline with embroidered branding on left hip<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this purple striped shirt from wrangler makes for a great semi-formal wear. The three-fourth cuff sleeves create a feel of casual comfort, while the fabric keeps you fresh and comfortable all day. Team this with formal trousers, blazer and pumps when at a meeting, or simply pair it with slim Fit jeans and heeled sandals and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in shirts<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;<br /> </span></p>",NaN,1095.0,1095.0,Tops,Women,Apparel,Topwear,Fall,Casual,0.0,Purple,Blended,NaN,Shirt Collar,Casual
bc823081-370c-4833-9273-310169cc7e9c,Wrangler,Wrangler Women Smocked Yoke Blue Tops,"<p><strong>Composition</strong><br /> Teal blue pinstriped shirt made of 100% cotton?, with a tipped collar and chest button placket, three-fourth cuff sleeves and has a curved hemline with embroidered branding on left hip<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this teal blue striped shirt from wrangler makes for a great semi-formal wear. The three-fourth cuff sleeves create a feel of casual comfort, while the fabric keeps you fresh and comfortable all day. Team this with formal trousers, blazer and pumps when at a meeting, or simply pair it with slim Fit jeans and heeled sandals and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in shirts<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;</span></p>",NaN,1095.0,1095.0,Tops,Women,Apparel,Topwear,Fall,Casual,1.0,Blue,Blended,NaN,Shirt Collar,Casual
1443d3ca-a0b2-4bf8-aa46-0349f2c1f75a,Wrangler,Wrangler Women Frill Check Multi Tops,"<p><strong>Composition</strong><br /> Navy blue, red, yellow and white checked top made of 100% cotton, with a jabot collar, buttoned chest placket, rolled over sleeves and curved hemline with embroidered branding on the left hem<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this checked shirt from wrangler makes for a great semi-formal wear. The rolled-up sleeve style creates a feel of casual comfort, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and ballerina shoes and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in tops<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;<br /> </span></p>",NaN,1195.0,1195.0,Tops,Women,Apparel,Topwear,Fall,Casual,1.0,Multi,Blended,NaN,Mandarin Collar,Casual
db5c59e1-d60c-4913-ab9e-75ea0f280cfe,Wrangler,Wrangler Women Frill Check Multi Tops,"<p><strong>Composition</strong><br /> Blue, pink and white checked top made of 100% cotton, with a jabot collar, buttoned chest placket, rolled over sleeves and curved hemline with embroidered branding on the left hem<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this checked shirt from wrangler makes for a great semi-formal wear. The rolled-up sleeve style creates a feel of casual comfort, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and ballerina shoes and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in tops<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;<br /> </span></p>",NaN,1195.0,1195.0,Tops,Women,Apparel,Topwear,Fall,Casual,1.0,Multi,Blended,NaN,Mandarin Collar,Casual
9fef2a7f-5fcb-42b1-ae8e-1e22da986b39,Wrangler,Wrangler Women Polka Blue Shirts,"<p><strong>Composition</strong><br /> Dark blue shirt with pink polka dots, made of 100% cotton, has short puffed and cuff sleeves, tipped collar with front button placket, curved hemline and brand badge on left hip<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this polka dot shirt from wrangler makes for a great semi-formal wear. The puffed and buttoned cuff sleeve creates a feel of casual comfort, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and ballerina shoes and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in shirts<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;<br /> </span></p>",NaN,1195.0,1195.0,Shirts,Women,Apparel,Topwear,Fall,Casual,1.0,Blue,Cotton,Regular Fit,NaN,NaN
fe297101-dac7-4894-9ae1-590b1f807ad5,Wrangler,Wrangler Women Kangroo Pocket Purple Tunics,"<p><strong>Composition</strong><br /> Blue, black and purple check top made of 100% cotton, with a round neck that has a full front buttoned placket and a collar button, drawcord below the bust, roll sleeves that are secured by buttoned flaps and has a curved hemline<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Blend ethnicity and style with this cotton top from wrangler. With a wide round buttoned neck and a draw cord below the bust, this top gives you all the comfort to customize the Fit and suit your style statement. A must-have for those young girls who love those flowy lines, this top also looks great on would-be moms who love to flaunt that round belly. Team this with slim fit jeans or training pants and ballerina flats for a cool casual look.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in tops<br /> Height-5.7"", Chest-33"", Waist-26""<br /> <br /> </span></p>",NaN,1295.0,1295.0,Tunics,Women,Apparel,Topwear,Fall,Casual,1.0,Purple,NaN,NaN,NaN,NaN
4d5652b7-3ead-472e-9845-a806da9f8529,Wrangler,Wrangler Women Floral Print Pink Top,"<p><strong>Composition</strong><br /> Floral print top made of 100% cotton, with Nehru collar and buttoned chest placket, long sleeves, two buttoned flap pockets on the chest, lace detailing on the pocket flaps and chest placket, and has a curved hemline<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> </span><span style=""font-style: normal; font-weight: bold;""><br /> Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this floral top from wrangler makes for a great casual wear. The long sleeves create a feel of casual comfort, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and ballerina shoes and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in tops<br /> Height-5.7"", Chest-33""<br /> </span></p>",NaN,1295.0,1295.0,Tops,Women,Apparel,Topwear,Fall,Casual,1.0,Pink,Blended,NaN,Shirt Collar,Casual
7ef8340d-8f42-458f-aa45-86ea58be51c1,Jealous 21,Jealous 21 Women Check Red Tops,"<p><strong>Composition</strong><br />Red and navy blue checked collared tunic top made of 100% cotton, has short elasticated sleeves and a tie up belt below the waist<br /><br /><strong>Fitting</strong><br />Regular<br /><br /><strong>Wash care</strong><br />Machine/hand wash separately in mild detergent<br />Do not bleach or wring<br />Dry in shade<br />Medium iron<br /><br />If you're in the mood to have some checked fun, this blouson tunic top from jealous 21 will fulfil your heart's desire with &eacute;lan. The cotton fabric promises comfort, while the smart checks guarantee attention! Pair this with leggings and ballerina flats for a cute, neat look.<br /><br /><em>Model statistics</em><br />The model wears size M in tops<br />Height: 5'7""; Chest: 33""; Waist: 25""</p>",NaN,1099.0,1099.0,Tops,Women,Apparel,Topwear,Fall,Casual,1.0,Red,Blended,NaN,Shirt Collar,Casual
3fb3ad81-300b-43b4-98ac-3617ceb5443c,Wrangler,Wrangler Women Floral Print Blue Top,"<p><strong>Composition</strong><br /> Floral print top made of 100% cotton, with Nehru collar and buttoned chest placket, long sleeves, two buttoned flap pockets on the chest, lace detailing on the pocket flaps and chest placket, and has a curved hemline<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /></span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this floral top from wrangler makes for a great casual wear. The long sleeves create a feel of casual comfort, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and ballerina shoes .<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in tops<br /> Height-5.8"", Chest-33""<br /> </span></p>",NaN,1295.0,1295.0,Tops,Women,Apparel,Topwear,Fall,Casual,1.0,Blue,Blended,NaN,Mandarin Collar,Casual
